0.000000e+00,4.959087e-01,5.554046e-02
7.243000e-02,4.889014e-01,2.709376e-02
1.346000e-01,4.603412e-01,2.683952e-02
1.591700e-01,4.431255e-01,2.385410e-02
2.294900e-01,4.304950e-01,2.412451e-02
3.219700e-01,3.857201e-01,2.063860e-02
3.698000e-01,3.635723e-01,2.927681e-02
3.904600e-01,3.697260e-01,2.124018e-02
4.011300e-01,3.587242e-01,1.801892e-02
4.356600e-01,3.760750e-01,2.813111e-02
4.626600e-01,3.445805e-01,2.191588e-02
4.799700e-01,3.370901e-01,1.823059e-02
5.595700e-01,3.283045e-01,5.432316e-02
6.224000e-01,2.953009e-01,2.286567e-02
6.557000e-01,2.933856e-01,1.880307e-02
6.932400e-01,2.869110e-01,4.046654e-02
7.179900e-01,2.881959e-01,1.491368e-02
7.735700e-01,2.735589e-01,1.990206e-02
8.073900e-01,2.584720e-01,1.685000e-02
8.721900e-01,2.193805e-01,1.534414e-02
9.629000e-01,2.624333e-01,2.444341e-02
1.036550e+00,2.399748e-01,1.413087e-02
1.081810e+00,2.165868e-01,2.234249e-02
1.117620e+00,2.285131e-01,1.384290e-02
1.206750e+00,2.755025e-01,9.295357e-02
1.298180e+00,2.308077e-01,1.907541e-02
1.360230e+00,2.039384e-01,1.328949e-02
1.435190e+00,1.985338e-01,1.694007e-02
1.517470e+00,1.987811e-01,2.285705e-02
1.606930e+00,1.800717e-01,2.000329e-02
1.679450e+00,1.673711e-01,2.128559e-02
1.757620e+00,1.674668e-01,3.289968e-02
1.921170e+00,1.466137e-01,4.671185e-02
1.997250e+00,1.465872e-01,3.410484e-02
