1.189692e-01,1.431045e-01
7.812486e-02,9.465863e-02
3.790146e-02,4.506672e-02
7.458319e-02,9.162630e-02
2.905715e-02,3.490024e-02
5.112256e-02,6.303041e-02
2.046421e-02,2.473131e-02
4.647454e-02,5.788366e-02
1.806268e-02,2.204430e-02
3.297761e-02,4.124341e-02
1.347900e-02,1.654700e-02
2.668778e-02,3.360470e-02
1.063536e-02,1.314562e-02
2.312513e-02,2.933823e-02
9.316711e-03,1.162793e-02
1.507505e-02,1.919192e-02
5.947976e-03,7.428766e-03
4.933942e-03,6.204351e-03
7.742593e-03,9.937003e-03
3.830579e-03,4.839665e-03
5.592761e-03,7.196977e-03
1.779728e-01,2.164320e-01
6.469857e-02,7.623400e-02
1.817389e-02,2.039341e-02
3.883540e-03,4.046398e-03
7.692000e-04,6.560489e-04
3.931211e-02,4.999077e-02
9.282534e-03,1.151988e-02
1.456778e-03,1.647627e-03
2.344574e-04,2.207306e-04
3.813673e-03,4.945333e-03
2.409170e-04,2.742232e-04
3.031105e-05,2.223279e-05
